id_product;id_product_attribute;sku;ean;price;quantity;weight;width;height;depth;attribute_ids;
"25";"3952";"25-3952";"2100000077885";"430.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|37|133";
"25";"4539";"25-4539";"2100000193165";"140.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"93|303";
"25";"4821";"25-4821";"2100000231393";"880.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"68|299|321";
"25";"4822";"25-4822";"2100000231423";"1010.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"68|322|388";
"25";"4823";"25-4823";"2100000231430";"570.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"33|68|118";
"25";"4824";"25-4824";"2100000231416";"1010.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"68|299|388";
"25";"4825";"25-4825";"2100000231409";"700.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"33|37|111";
"25";"4826";"25-4826";"2100000231386";"1045.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"68|119|300";
"25";"5491";"25-5491";"2100000339433";"320.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"135|303";
"25";"5930";"25-5930";"2100000032105";"1815.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|404|461";
"25";"6059";"25-6059";"2100000439478";"2300.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|404|462";
"25";"6063";"25-6063";"2100000439485";"3210.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|404|455";
"25";"6331";"25-6331";"2100000482566";"520.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"205|303";
"25";"6332";"25-6332";"2100000482559";"410.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"133|303";
"25";"7790";"25-7790";"2100000674688";"935.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|68|119";
"25";"10004";"25-10004";"2100000716142";"1265.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|87|404";
"25";"10421";"25-10421";"2100000015375";"410.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|133";
"25";"10426";"25-10426";"2100000869251";"520.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|205";
"25";"10456";"25-10456";"2100000870899";"1045.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|68|133";
"25";"10946";"25-10946";"2100000915064";"315.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"200|447";
"25";"11908";"25-11908";"2100000938285";"1760.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|443|500|646";
"25";"11909";"25-11909";"2100000938247";"830.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|68|111|646";
"25";"12101";"25-12101";"2100000964987";"2050.000000";"3";"0.000000";"0.000000";"0.000000";"0.000000";"301|443|500";
"26";"254";"26-254";"2101000013309";"235.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"30";
"26";"3507";"26-3507";"2100000037681";"250.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"31";
"26";"12204";"26-12204";"2101000013316";"75.000000";"147";"0.000000";"0.000000";"0.000000";"0.000000";"22";
"27";"62";"27-62";"2101000015327";"185.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"30";
"27";"2904";"27-2904";"2102000036411";"65.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"22";
"27";"4956";"27-4956";"2100000268986";"210.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|118";
"27";"5432";"27-5432";"2100000333912";"260.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"85|303";
"27";"5494";"27-5494";"2100000333905";"260.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"56|303";
"27";"5545";"27-5545";"2100000359790";"305.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|56";
"27";"5546";"27-5546";"2100000359806";"305.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|85";
"27";"6198";"27-6198";"2100000472505";"305.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|57";
"27";"6199";"27-6199";"2100000471690";"360.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|95";
"27";"6604";"27-6604";"2100000520732";"425.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|58";
"27";"6605";"27-6605";"2100000520749";"490.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|71";
"27";"7340";"27-7340";"2100000599080";"780.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"58|333";
"27";"7818";"27-7818";"2100000676927";"595.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|184";
"27";"11904";"27-11904";"2100000935680";"550.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|184|646";
"28";"64";"28-64";"2101000015167";"125.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"30";
"30";"67";"30-67";"2102000036466";"140.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"22";
"30";"68";"30-68";"2100000003143";"505.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"31";
"30";"2225";"30-2225";"2100000003136";"399.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"30";
